0.0,"['BL01 IN', 'BL02 IN', 'BL03 IN', 'BL04 IN', 'BL05 IN', 'BL06 IN', 'BL08 IN', 'BL09 IN', 'BR02 IN', 'BR03 IN', 'BR04 IN', 'BR05 IN', 'BR06 IN', 'BR18 IN', 'BR19 IN', 'BR20 IN', 'BR21 IN', 'BR22 IN', 'G01 IN', 'G02 IN', 'G03 IN', 'G03A IN', 'G06 IN', 'O01 IN', 'O02 IN', 'O03 IN', 'O04 IN', 'O13 IN', 'O14 IN', 'O15 IN', 'O17 IN', 'O18 IN', 'O20 IN', 'O21 IN', 'O50 IN', 'O51 IN', 'O52 IN', 'O53 IN', 'O54 IN', 'R18 IN', 'R20 IN', 'R22 IN', 'R23 IN', 'R26 IN', 'R27 IN']"
3.0,"['BL07 IN', 'BL10 IN', 'BL19 IN', 'BL20 IN', 'BL22 IN', 'BL23 IN', 'BR01 IN', 'BR07 IN', 'BR08 IN', 'BR14 IN', 'G04 IN', 'G05 IN', 'G19 IN', 'O12 IN', 'O19 IN', 'R14 IN', 'R17 IN', 'R19 IN', 'R21 IN', 'R24 IN', 'R25 IN', 'R28 IN']"
1.0,"['BL11 IN', 'BL12 IN', 'BL14 IN', 'BL15 IN', 'BL16 IN', 'BL17 IN', 'BL18 IN', 'BR13 IN', 'BR15 IN', 'G07 IN', 'G08 IN', 'G10 IN', 'G14 IN', 'O05 IN', 'O06 IN', 'R06 IN', 'R12 IN', 'R15 IN', 'R16 IN', 'R22A IN']"
2.0,"['BL13 IN', 'BL21 IN', 'BR12 IN', 'BR16 IN', 'BR17 IN', 'BR23 IN', 'G11 IN', 'G13 IN', 'G16 IN', 'G17 IN', 'G18 IN', 'O08 IN', 'O09 IN', 'O10 IN', 'O11 IN', 'O16 IN', 'R02 IN', 'R03 IN', 'R04 IN', 'R05 IN', 'R09 IN']"
